17,17,3
5000
900
15,15
000,000,000,SAW,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,SAW,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,CAW,SAS,IAW,000,000,000,000,000,IAS,SAS,IAW,000,000,000
000,000,000,GAN,GAN,SAW,000,000,000,000,000,SAE,GAN,SAW,000,000,000
000,000,000,WAN,GFN,SAW,000,000,000,000,000,SAE,GFN,SAW,000,000,000
000,000,000,GFN,GAN,CAW,SAS,SAS,SBS,SAS,SAS,CAS,WAN,SAW,000,000,000
000,000,000,GFN,GAN,GAN,GAN,GAN,GAN,GAN,BAW,PAS,BAE,SAW,000,000,000
000,000,000,GAN,BAN,GAN,GAN,GAN,GAN,GFN,GAN,GAN,GAN,SAW,000,000,000
000,000,000,GAN,PAE,GAN,GAN,GAN,GAN,PBW,GAN,GAN,GAN,SAW,000,000,000
000,000,000,GAN,BAS,GAN,GFN,GAN,GDN,GAN,GAN,GAN,GAN,SAW,000,000,000
000,000,000,WAN,GAN,CAN,SAN,SAN,SAN,SAN,SAN,CAE,GAN,SAW,000,000,000
000,000,000,GAN,GFN,SAW,000,000,000,000,000,SAE,PBN,SAW,000,000,000
000,000,000,GAN,GAN,SAW,000,000,000,IAS,SAS,CAS,WAN,SAW,000,000,000
000,000,000,GAN,GAN,CAW,SAS,SAS,SAS,CAS,GAN,GAN,GBN,CAW,SAS,SAS,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
INC
000,000,000,000,SAW,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,CAW,SAS,SAS,SAS,SAS,SAS,SAS,SAS,SAS,SAS,IAW,000,000
000,000,000,000,000,000,WAS,WAS,GAN,GAN,WAS,000,000,000,SAW,000,000
000,000,000,000,000,000,GAN,WAN,GAN,GAN,GAN,000,000,000,SAW,000,000
000,000,000,000,000,000,GAN,GAN,GBN,GEN,GBN,000,000,000,SAW,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,SBW,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000,000
000,000,000,000,000,000,GAN,GAN,GAN,GAN,GAN,000,000,000,SAW,000,000
000,000,000,000,000,000,GAN,GBN,GAN,000,000,000,000,000,CBW,SAS,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
INC
000,000,000,000,000,CAW,SAS,SAS,SAS,SAS,SAS,SAS,SAS,SAS,SAS,IAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,SAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,CAW,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
